"","Tachuelas","Rodadero-Gavilanes","Navajas","Chopitos-Casitas","Frailes-Lobera","Islote","Cantil","Morros","Cien-Esperanza","Bajo"
"X2007.07.16",2.07689166069031,2.15377241373062,2.24584772189458,2.93213395774364,5.00411210457484,2.27997769628252,2.19980128109455,2.19146236777306,2.20033869147301,2.12980258464813
"X2007.08.16",1.65762145519257,1.16991867337908,0.66938657561938,0.476237498223782,0.356694440046946,0.503580949136189,0.580840267241001,0.509821183979511,0.505121175199747,0.452861577272415
"X2007.09.16",1.8085747718811,1.29281922749111,1.13292393088341,1.19842913746834,1.00912911693255,1.13394584826061,1.02496089041233,0.88490553945303,0.968899741768837,0.869246065616608
"X2007.10.16",1.30424684286118,1.03327821940184,0.774407863616943,0.704602751880884,0.505346238613129,0.733509148870196,0.692686006426811,0.474457316100597,0.574398949742317,0.422857662041982
"X2007.11.16",1.29900858799617,0.891447331224169,0.768065924445788,0.467083863914013,0.324617063005765,0.542984821966716,0.683183934539557,0.489646710455418,0.554536335170269,0.439412275950114
"X2007.12.16",5.94365005493164,8.3204217851162,6.4037762482961,3.97581792622805,2.7738722662131,4.6386034318379,5.7951492369175,4.47610914707184,4.6234310567379,4.27428197860718
"X2008.01.16",6.42819650967916,4.5353436768055,3.39020047585169,2.44625376164913,2.10302174091339,2.57988522733961,2.89695227146149,2.87736216187477,2.44034993648529,2.5303346713384
"X2008.02.15",9.79809341430664,18.4863010644913,6.67890266577403,2.80718168616295,2.74095833301544,3.10488145692008,5.42172876000404,3.83867910504341,3.18577028810978,3.38800271352132
"X2008.03.16",8.57750997543335,8.64981031417847,5.64771521091461,5.69084680080414,6.60124103228251,4.76538174492972,4.97018045186996,5.63553991913795,4.26974776387215,4.36437348524729
"X2008.04.16",2.4991480588913,1.95545218884945,1.48980784416199,1.38732776790857,1.26128354668617,1.37196080173765,1.39066881686449,1.11482688784599,1.24667070060968,1.01614991823832
"X2008.05.16",1.38524610996246,0.990891665220261,0.870921442906062,0.871243856847286,0.835948715607325,0.860202465738569,0.823420234024525,0.627952624112368,0.777914777398109,0.557235444585482
"X2008.06.16",1.21892002820969,1.1459172864755,0.990717649459839,0.941714309155941,0.896003653605779,0.974348706858499,0.955948196351528,0.730980340391397,0.877644836902618,0.685352558890978
"X2008.07.16",1.70939726829529,1.33718051513036,1.04659118254979,0.739823471754789,0.449188391367594,0.898207775184086,0.927087284624577,0.861121866852045,0.834269411861897,0.750249788165092
"X2008.08.16",0.901424980163574,0.635002796848615,0.486500263214111,0.272965554147959,0.173379364113013,0.324254510658128,0.429528037086129,0.343996157869697,0.328014900907874,0.310967095196247
"X2008.09.16",0.757955652475357,0.737367503345013,0.49639822045962,0.275609403848648,0.131296134243409,0.33141294334616,0.426965849474072,0.324655471369624,0.308657668530941,0.298746975759665
"X2008.10.16",1.37646715641022,1.08985483646393,0.929700831572215,0.504629202187061,0.400316029787064,0.561109355517796,0.767565425485373,0.689890328794718,0.598056521266699,0.621937091151873
"X2008.11.16",0.964769101142883,1.04629565775394,0.773299336433411,0.51444211602211,0.467984547217687,0.52021198613303,0.675021823495626,0.523451954126358,0.5150779299438,0.500683630506198
"X2008.12.16",1.44678480625153,1.56745126843452,1.14193318287532,0.64789841324091,0.695380941033363,0.690660527774266,1.00604458898306,0.867980550974607,0.835584975779057,0.800629610816638
"X2009.01.16",4.36824362618583,3.08204439708165,3.80720845858256,3.25503672659397,2.94073794285456,2.72147847924914,4.81907613575459,5.35984902083874,3.79503262042999,6.0596728126208
"X2009.02.15",7.88143757979075,7.11916181019374,6.54189070065816,2.85459265112877,3.55844207604726,2.73431542941502,4.75457558035851,5.45073074102402,2.96514707803726,5.59172423680623
"X2009.03.16",4.56268028418223,3.00188022851944,2.38248159488042,2.19582545757294,1.79348494609197,2.76058033534459,2.85401764512062,1.74445526301861,3.78998437523842,1.62646148602168
"X2009.04.16",1.40917186737061,1.18912041187286,1.01475735505422,0.856170475482941,0.591889292001724,0.957769572734833,0.93262655287981,0.740112479776144,0.858098648488522,0.696892534693082
"X2009.05.16",2.30396552085876,2.55740668092455,3.94968452056249,0.961091905832291,0.842820107936859,1.08976475681577,2.41119561344385,6.0123158544302,1.23664955794811,6.49233786265055
"X2009.06.16",1.27056990861893,1.20068126171827,0.910923331975937,0.586210053414106,0.499690324068069,0.704466245004109,0.834752537310123,0.634413700550795,0.691426888108253,0.587103461225828
"X2009.07.16",1.23209667205811,1.27612618605296,1.12659045060476,0.729924991726875,0.558405761917432,0.786404056208474,1.00206783413887,0.822794631123543,0.821631222963333,0.769464284181595
"X2009.08.16",0.805567661921183,0.599649988114834,0.578333395719528,0.476379007101059,0.343124002218246,0.534912342826525,0.561572858265468,0.440749991685152,0.522481255233288,0.42134449382623
"X2009.09.16",0.815722346305847,0.752987504005432,0.807950007915497,0.363396172722181,0.283773395419121,1.72850791613261,2.59570666721889,0.478805497288704,2.70131757482886,0.443607335289319
"X2009.10.16",0.733695248762766,0.719766277819872,0.548516655961672,0.295033013448119,0.236270283659299,0.317254175032888,0.474620252847672,0.362914280965924,0.359701991081238,0.330411466459433
"X2009.11.16",0.784336876869202,0.814547028392553,0.588342179854711,0.244602467864752,0.198470833400885,0.282501878482955,0.491347007453442,0.372771214693785,0.325353914871812,0.33528183400631
"X2009.12.16",1.01892781257629,0.919970765709877,0.831070850292842,0.550916090607643,0.440088888009389,0.613172352313995,0.736273169517517,0.646542213857174,0.625812187790871,0.634930928548177
"X2010.01.16",3.04823154211044,1.65419034659863,1.38692177335421,1.63314113765955,1.75352713465691,1.70310424055372,1.29689764231443,1.06519419699907,1.30039926618338,1.00185265143712
"X2010.02.15",2.84873425960541,2.00360928475857,1.63877230882645,1.25159614533186,1.15928300221761,1.32084993805204,1.50104354321957,1.3621494024992,1.31908184289932,1.33898808558782
"X2010.03.16",1.71280927658081,1.73093777894974,1.79273355007172,1.05224840342999,0.926570872465769,1.13364171130317,1.638043358922,1.27622222900391,1.18017619848251,1.29047306378682
"X2010.04.16",1.227277135849,1.12962572915213,0.940391838550568,0.589823581278324,0.457594071825345,0.645751425198146,0.820904172956944,0.703432161360979,0.65860054269433,0.654109532634417
"X2010.05.16",1.4085706114769,0.954153954982758,0.697603429357211,0.398388849571347,0.239334240555763,0.466628924012184,0.599392674863338,0.49697739072144,0.457103803753853,0.433927622934182
"X2010.06.16",1.27288302183151,1.06436887383461,0.827235609292984,0.591262809932232,0.394236495097478,0.663091169936316,0.729854449629784,0.542430374771357,0.598292339593172,0.481530621647835
